SIPARIS_ADEDI,GIYSI_GRUBU,GIYSI_CINSI,GIYSI_CINSI_DETAYI,UretimID,ModelAdi,PersonelNo,ModelTipAdi,OperAdi,MakinaTipi,Uretim,Etut,BirimUretimZamani
8650,BAYAN,Elbise,Kısa kollu elbise,124715,HVLS24RTURQ CET84 HAMILE ELBISESI,110,ELBISE,KOL TAKMA,OVERLOK,258,45.0,65.31
4887,ÇOCUK,Sweatshirt,Kapşonlu,151019,2230347 KAPSONLU SWEAT,610,T-SHIRT,ÖN KALITE KONTROL,MANUEL,390,48.0,65.3
11635,BAYAN,Tulum,Kısa Kollu Tulum,125982,2223370 DILAMON ELBISE,435,ELBISE,KOL KAPAMA,REÇME,481,48.0,65.3
46432,ÇOCUK,Elbise,Askılı elbise,127326,2218178 ASKILI BÜRÜMCÜK ELBISE,2,ELBISE,LASTIK TAKMA,DÜZ,460,36.0,65.29
23502,BAYAN,Bodysuit,Uzun Kollu,163237,2231665 OBONODY ZIBIN,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,171,48.0,65.29
8511,BAYAN,Elbise,Kolsuz elbise,137644,2228285 CARRIE ELBISE,524,ELBISE,ETEK UCU ÇIMA,DÜZ,483,45.0,65.28
9476,BAYAN,Elbise,uzun kollu elbise,146486,CDKW24DTURQ-CLP18 SIYAH ELBISE,386,ELBISE,BEDEN ÜTÜ,ÜTÜ,491,80.0,65.27
27981,BAYAN,T-Shirt,Kısa Kol,113473,2222518 AMBER CEPLI T-SHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,493,48.0,65.27
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104366,CVKS24SSP22-BVE32 SWEATSHIRT,383,T-SHIRT,FIRFIR DANTEL TAKMA,DÜZ,495,40.0,65.25
5194,ÇOCUK,Elbise,Kolsuz elbise,125108,2225757-2LI BÜRÜMCEK ELBISE,531,ELBISE,KOL EVI BIYE,REÇME,547,45.0,65.24
29172,BAYAN,Elbise,Kısa kollu elbise,120199,2222546 BEGOTANA ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,481,60.0,65.24
29172,BAYAN,Elbise,Kısa kollu elbise,115051,2222546 BEGOTANA ELBISE,507,ELBISE,KOL AGZI TUTTURMA,DÜZ,125,36.0,65.23
22113,ÇOCUK,Elbise,3/4 kol,108489,SBKS24DSPO2-BUB59 ELBISE,2,ELBISE,V ÖN PARÇA TAKMA,DÜZ,578,60.0,65.21
29172,BAYAN,Elbise,Kısa kollu elbise,119625,2222546 BEGOTANA ELBISE,153,ELBISE,KOL TAKMA,OVERLOK,69,51.0,65.2
19349,BAYAN,T-Shirt,Uzun Kol,157681,2226835 CHAIKA BLUZ,621,T-SHIRT,ÖN KALITE KONTROL,MANUEL,483,36.0,65.19
29172,BAYAN,Elbise,Kısa kollu elbise,119015,2222546 BEGOTANA ELBISE,502,ELBISE,ÖN KALITE KONTROL,MANUEL,484,60.0,65.19
23502,BAYAN,Bodysuit,Uzun Kollu,160471,2231665 OBONODY ZIBIN,395,T-SHIRT,ÇITÇIT TAKMA,DÜZ,587,48.0,65.14
29172,BAYAN,Elbise,Kısa kollu elbise,119286,2222546 BEGOTANA ELBISE,62,ELBISE,YAN ÇATMA,OVERLOK,472,48.0,65.13
23502,BAYAN,Bodysuit,Uzun Kollu,160542,2231665 OBONODY ZIBIN,524,T-SHIRT,ÇITÇIT KAPAMA,DÜZ,556,48.0,65.1
13392,BAYAN,T-Shirt,Kısa Kol,139879,CDKW24HDNDR KIRMIZI TSHIRT,461,T-SHIRT,YAN ÇATMA,OVERLOK,308,43.0,65.09
14162,BAYAN,T-Shirt,Uzun Kol,105319,CDKS24HDONU-BXA79 T-SHIRT,476,T-SHIRT,KOL TAKMA,OVERLOK,237,36.0,65.08
14402,ÇOCUK,Sweatshirt,Kapşonsuz,155178,CVKW24SGPAR-CPL95 BASKILI SWEAT,327,T-SHIRT,ÖN KALITE KONTROL,MANUEL,468,48.0,65.06
8650,BAYAN,Elbise,Kısa kollu elbise,124603,HVLS24RTURQ CET84 HAMILE ELBISESI,136,ELBISE,KOL TAKMA,OVERLOK,458,45.0,65.05
15910,BAYAN,Bluz,Uzun Kollu,112147,2220847 BEGONIA BLUZ,112,T-SHIRT,ALT ETEK HAZIRLIK,OVERLOK,236,36.0,65.01
15910,BAYAN,Bluz,Uzun Kollu,112783,2220847 BEGONIA BLUZ,285,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,327,51.41,65.0
9476,BAYAN,Elbise,uzun kollu elbise,146498,CDKW24DTURQ-CLP18 SIYAH ELBISE,560,ELBISE,ÖN KALITE KONTROL,MANUEL,113,75.0,64.99
29172,BAYAN,Elbise,Kısa kollu elbise,119046,2222546 BEGOTANA ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,471,60.0,64.98
23502,BAYAN,Bodysuit,Uzun Kollu,159526,2231665 OBONODY ZIBIN,620,T-SHIRT,ÖN KALITE KONTROL,MANUEL,396,48.0,64.98
29172,BAYAN,Elbise,Kısa kollu elbise,119618,2222546 BEGOTANA ELBISE,87,ELBISE,KOL TAKMA,OVERLOK,418,51.0,64.94
4887,ÇOCUK,Sweatshirt,Kapşonlu,151434,2230347 KAPSONLU SWEAT,610,T-SHIRT,ÖN KALITE KONTROL,MANUEL,169,48.0,64.94
4402,BAYAN,Elbise,Kısa kollu elbise,151828,2228557 JISSO ELBISE,158,ELBISE,YAN TUTTURMA,DÜZ,434,60.0,64.94
24118,ÇOCUK,T-Shirt,Uzun Kol,161713,308634 TURTLE TSHIRRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,10,40.0,64.9
15910,BAYAN,Bluz,Uzun Kollu,115840,2220847 BEGONIA BLUZ,139,T-SHIRT,ALT ETEK LASTIK TAKM,DÜZ,480,51.41,64.87
46432,ÇOCUK,Elbise,Askılı elbise,128088,2218178 ASKILI BÜRÜMCÜK ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,500,48.0,64.86
9143,BAYAN,Elbise,Kısa kollu elbise,139483,ARLW24RBATO MATERNITY HAMILE ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,35,60.0,64.86
29172,BAYAN,Elbise,Kısa kollu elbise,118362,2222546 BEGOTANA ELBISE,130,ELBISE,ETEK UCU KIVIRMA,DÜZ,474,48.0,64.84
9143,BAYAN,Elbise,Kısa kollu elbise,137137,ARLW24RBATO MATERNITY HAMILE ELBISE,584,ELBISE,BEDEN ÜTÜ,ÜTÜ,315,35.0,64.81
27981,BAYAN,T-Shirt,Kısa Kol,117080,2222518 AMBER CEPLI T-SHIRT,171,T-SHIRT,ÖN KALITE KONTROL,MANUEL,349,48.0,64.8
8511,BAYAN,Elbise,Kolsuz elbise,137648,2228285 CARRIE ELBISE,536,ELBISE,DANTEL UCU KIVIRMA,REÇME,474,40.0,64.78
29172,BAYAN,Elbise,Kısa kollu elbise,118267,2222546 BEGOTANA ELBISE,2,ELBISE,KOL AGZI KIVIRMA,DÜZ,468,55.0,64.77
15910,BAYAN,Bluz,Uzun Kollu,115300,2220847 BEGONIA BLUZ,369,T-SHIRT,ORTA ETEK HAZIRLIK,OVERLOK,430,40.0,64.76
29172,BAYAN,Elbise,Kısa kollu elbise,119349,2222546 BEGOTANA ELBISE,501,ELBISE,ÖN KALITE KONTROL,MANUEL,484,60.0,64.75
4980,BAYAN,T-Shirt,Uzun Kol,145520,CDKW24HLELO -CLP91  LEOPARD TSHIRT,540,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,39,35.0,64.74
22113,ÇOCUK,Elbise,3/4 kol,105861,SBKS24DSPO2-BUB59 ELBISE,133,ELBISE,V ÖN PARÇA TAKMA,DÜZ,491,60.0,64.71
14402,ÇOCUK,Sweatshirt,Kapşonsuz,153450,CVKW24SGPAR-CPL95 BASKILI SWEAT,560,T-SHIRT,ÖN KALITE KONTROL,MANUEL,26,48.0,64.69
29172,BAYAN,Elbise,Kısa kollu elbise,118657,2222546 BEGOTANA ELBISE,62,ELBISE,YAN ÇATMA,OVERLOK,473,48.0,64.69
22113,ÇOCUK,Elbise,3/4 kol,108203,SBKS24DSPO2-BUB59 ELBISE,178,ELBISE,DANTEL BEDENE TAKMA,DÜZ,500,60.0,64.68
29172,BAYAN,Elbise,Kısa kollu elbise,119322,2222546 BEGOTANA ELBISE,210,ELBISE,ETEK UCU KIVIRMA,DÜZ,355,48.0,64.68
8650,BAYAN,Elbise,Kısa kollu elbise,124623,HVLS24RTURQ CET84 HAMILE ELBISESI,327,ELBISE,ÖN KALITE KONTROL,MANUEL,472,55.0,64.67
12711,ÇOCUK,T-Shirt,Kısa Kol,116978,2225749 KROSE YAKALI SHIRT,148,T-SHIRT,YAN ÇATMA,OVERLOK,482,42.0,64.66
13392,BAYAN,T-Shirt,Kısa Kol,141625,CDKW24HDNDR KIRMIZI TSHIRT,326,T-SHIRT,ÖN KALITE KONTROL,MANUEL,482,48.0,64.66
29172,BAYAN,Elbise,Kısa kollu elbise,117562,2222546 BEGOTANA ELBISE,138,ELBISE,KOL TAKMA,OVERLOK,131,51.0,64.65
27981,BAYAN,T-Shirt,Kısa Kol,112550,2222518 AMBER CEPLI T-SHIRT,427,T-SHIRT,KOL TAKMA,OVERLOK,469,40.0,64.65
29172,BAYAN,Elbise,Kısa kollu elbise,118394,2222546 BEGOTANA ELBISE,26,ELBISE,KOL AGZI KIVIRMA,DÜZ,472,55.0,64.65
22113,ÇOCUK,Elbise,3/4 kol,105596,SBKS24DSPO2-BUB59 ELBISE,139,ELBISE,DANTEL BEDENE TAKMA,DÜZ,374,60.0,64.64
8650,BAYAN,Elbise,Kısa kollu elbise,124794,HVLS24RTURQ CET84 HAMILE ELBISESI,19,ELBISE,ÖN ORTA PARÇA TAKMA,DÜZ,68,38.0,64.62
22113,ÇOCUK,Elbise,3/4 kol,106429,SBKS24DSPO2-BUB59 ELBISE,139,ELBISE,DANTEL BEDENE TAKMA,DÜZ,482,60.0,64.6
8511,BAYAN,Elbise,Kolsuz elbise,138045,2228285 CARRIE ELBISE,372,ELBISE,YAN ÇATMA,OVERLOK,36,36.0,64.56
13392,BAYAN,T-Shirt,Kısa Kol,139534,CDKW24HDNDR KIRMIZI TSHIRT,427,T-SHIRT,KOL TAKMA,OVERLOK,224,43.0,64.56
27981,BAYAN,T-Shirt,Kısa Kol,112042,2222518 AMBER CEPLI T-SHIRT,151,T-SHIRT,KOL ORTA TUTTURMA,REÇME,234,34.0,64.56
12711,ÇOCUK,T-Shirt,Kısa Kol,118998,2225749 KROSE YAKALI SHIRT,136,T-SHIRT,KOL TAKMA,OVERLOK,324,48.0,64.55
15910,BAYAN,Bluz,Uzun Kollu,115639,2220847 BEGONIA BLUZ,214,T-SHIRT,ÖN KALITE KONTROL,MANUEL,470,72.0,64.55
29172,BAYAN,Elbise,Kısa kollu elbise,116910,2222546 BEGOTANA ELBISE,15,ELBISE,YAN ÇATMA,OVERLOK,469,48.0,64.53
22113,ÇOCUK,Elbise,3/4 kol,108197,SBKS24DSPO2-BUB59 ELBISE,139,ELBISE,DANTEL BEDENE TAKMA,DÜZ,480,60.0,64.53
46432,ÇOCUK,Elbise,Askılı elbise,127413,2218178 ASKILI BÜRÜMCÜK ELBISE,139,ELBISE,LASTIK TAKMA,DÜZ,475,36.0,64.52
14170,ÇOCUK,Sweatshirt,Kapşonsuz,104150,CVKS24SSP22-BVE32 SWEATSHIRT,368,T-SHIRT,KOL TAKMA,OVERLOK,164,36.0,64.51
4402,BAYAN,Elbise,Kısa kollu elbise,151242,2228557 JISSO ELBISE,596,ELBISE,ETEK REÇME,REÇME,501,48.0,64.51
11635,BAYAN,Tulum,Kısa Kollu Tulum,126539,2223370 DILAMON ELBISE,435,ELBISE,KOL KAPAMA,REÇME,481,48.0,64.5
11635,BAYAN,Tulum,Kısa Kollu Tulum,124012,2223370 DILAMON ELBISE,217,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,102,40.0,64.48
29172,BAYAN,Elbise,Kısa kollu elbise,117246,2222546 BEGOTANA ELBISE,354,ELBISE,KOL AGZI LASTIK TUTTURMA,DÜZ,594,55.0,64.48
29172,BAYAN,Elbise,Kısa kollu elbise,117696,2222546 BEGOTANA ELBISE,26,ELBISE,KOL AGZI KIVIRMA,DÜZ,470,55.0,64.47
9143,BAYAN,Elbise,Kısa kollu elbise,138260,ARLW24RBATO MATERNITY HAMILE ELBISE,551,ELBISE,BEL ÜSTÜ GAZI,REÇME,481,48.0,64.44
29172,BAYAN,Elbise,Kısa kollu elbise,118675,2222546 BEGOTANA ELBISE,23,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,494,51.41,64.44
24118,ÇOCUK,T-Shirt,Uzun Kol,161943,308634 TURTLE TSHIRRT,326,T-SHIRT,ÖN KALITE KONTROL,MANUEL,301,48.0,64.43
8511,BAYAN,Elbise,Kolsuz elbise,137744,2228285 CARRIE ELBISE,224,ELBISE,ÖN KALITE KONTROL,MANUEL,406,36.0,64.4
46432,ÇOCUK,Elbise,Askılı elbise,128087,2218178 ASKILI BÜRÜMCÜK ELBISE,71,ELBISE,LASTIK TAKMA,DÜZ,520,36.0,64.4
27981,BAYAN,T-Shirt,Kısa Kol,115707,2222518 AMBER CEPLI T-SHIRT,518,T-SHIRT,ÖN KALITE KONTROL,MANUEL,151,48.0,64.38
29172,BAYAN,Elbise,Kısa kollu elbise,114527,2222546 BEGOTANA ELBISE,192,ELBISE,ÖN KALITE KONTROL,MANUEL,14,60.0,64.36
46432,ÇOCUK,Elbise,Askılı elbise,127895,2218178 ASKILI BÜRÜMCÜK ELBISE,214,ELBISE,ÖN KALITE KONTROL,MANUEL,359,48.0,64.36
29172,BAYAN,Elbise,Kısa kollu elbise,118344,2222546 BEGOTANA ELBISE,133,ELBISE,ETEK UCU KIVIRMA,DÜZ,494,48.0,64.36
22113,ÇOCUK,Elbise,3/4 kol,106762,SBKS24DSPO2-BUB59 ELBISE,177,ELBISE,ARKA V KAPAMA,OVERLOK,545,50.0,64.35
9476,BAYAN,Elbise,uzun kollu elbise,146023,CDKW24DTURQ-CLP18 SIYAH ELBISE,467,ELBISE,OMUZ ÇATMA,OVERLOK,315,36.0,64.34
27981,BAYAN,T-Shirt,Kısa Kol,112408,2222518 AMBER CEPLI T-SHIRT,523,T-SHIRT,ÖN KALITE KONTROL,MANUEL,484,48.0,64.31
8650,BAYAN,Elbise,Kısa kollu elbise,124923,HVLS24RTURQ CET84 HAMILE ELBISESI,110,ELBISE,KOL TAKMA,OVERLOK,357,45.0,64.31
15910,BAYAN,Bluz,Uzun Kollu,112773,2220847 BEGONIA BLUZ,2,T-SHIRT,ORTA ETEK LASTIK TAK,DÜZ,579,51.0,64.31
27981,BAYAN,T-Shirt,Kısa Kol,116482,2222518 AMBER CEPLI T-SHIRT,220,T-SHIRT,ÖN KALITE KONTROL,MANUEL,130,48.0,64.28
11635,BAYAN,Tulum,Kısa Kollu Tulum,124480,2223370 DILAMON ELBISE,210,ELBISE,PAÇA KIVIRMA,DÜZ,430,55.0,64.27
29172,BAYAN,Elbise,Kısa kollu elbise,117352,2222546 BEGOTANA ELBISE,26,ELBISE,KOL AGZI KIVIRMA,DÜZ,562,55.0,64.26
15910,BAYAN,Bluz,Uzun Kollu,114444,2220847 BEGONIA BLUZ,3,T-SHIRT,ORTA ETEK HAZIRLIK,OVERLOK,391,40.0,64.21
13392,BAYAN,T-Shirt,Kısa Kol,142331,CDKW24HDNDR KIRMIZI TSHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,10,43.0,64.2
22113,ÇOCUK,Elbise,3/4 kol,106795,SBKS24DSPO2-BUB59 ELBISE,115,ELBISE,ARKA V KAPAMA,OVERLOK,590,50.0,64.2
46432,ÇOCUK,Elbise,Askılı elbise,128225,2218178 ASKILI BÜRÜMCÜK ELBISE,511,ELBISE,ÖN KALITE KONTROL,MANUEL,10,48.0,64.2
13392,BAYAN,T-Shirt,Kısa Kol,142415,CDKW24HDNDR KIRMIZI TSHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,51,43.0,64.2
4637,BAYAN,Elbise,Kolsuz elbise,121556,2222617 BARILAN ELBISE,63,ELBISE,ARKA ALT ÜST BIRLSTI,REÇME,387,48.0,64.19
29172,BAYAN,Elbise,Kısa kollu elbise,118067,2222546 BEGOTANA ELBISE,26,ELBISE,KOL AGZI KIVIRMA,DÜZ,480,55.0,64.18
29172,BAYAN,Elbise,Kısa kollu elbise,115519,2222546 BEGOTANA ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,477,51.41,64.18
29172,BAYAN,Elbise,Kısa kollu elbise,117681,2222546 BEGOTANA ELBISE,15,ELBISE,YAN ÇATMA,OVERLOK,489,48.0,64.17
8650,BAYAN,Elbise,Kısa kollu elbise,124642,HVLS24RTURQ CET84 HAMILE ELBISESI,121,ELBISE,KOL TAKMA,OVERLOK,475,45.0,64.16
27981,BAYAN,T-Shirt,Kısa Kol,113814,2222518 AMBER CEPLI T-SHIRT,396,T-SHIRT,YAN ÇATMA,OVERLOK,577,48.0,64.16
15910,BAYAN,Bluz,Uzun Kollu,113821,2220847 BEGONIA BLUZ,115,T-SHIRT,YAN ÇATMA,OVERLOK,491,50.0,64.14
29172,BAYAN,Elbise,Kısa kollu elbise,114982,2222546 BEGOTANA ELBISE,46,ELBISE,KOL TAKMA,OVERLOK,469,51.0,64.13
27981,BAYAN,T-Shirt,Kısa Kol,115247,2222518 AMBER CEPLI T-SHIRT,396,T-SHIRT,YAN ÇATMA,OVERLOK,381,48.0,64.12
14170,ÇOCUK,Sweatshirt,Kapşonsuz,106337,CVKS24SSP22-BVE32 SWEATSHIRT,110,T-SHIRT,KOL TAKMA,OVERLOK,9,36.0,64.11
22113,ÇOCUK,Elbise,3/4 kol,105716,SBKS24DSPO2-BUB59 ELBISE,130,ELBISE,DANTEL BEDENE TAKMA,DÜZ,219,60.0,64.1
23502,BAYAN,Bodysuit,Uzun Kollu,159352,2231665 OBONODY ZIBIN,395,T-SHIRT,ÇITÇIT KAPAMA,DÜZ,120,48.0,64.08
23502,BAYAN,Bodysuit,Uzun Kollu,161094,2231665 OBONODY ZIBIN,158,T-SHIRT,ÇITÇIT TAKMA,DÜZ,592,48.0,64.08
9143,BAYAN,Elbise,Kısa kollu elbise,136993,ARLW24RBATO MATERNITY HAMILE ELBISE,551,ELBISE,BEL ÜSTÜ GAZI,REÇME,425,48.0,64.06
27981,BAYAN,T-Shirt,Kısa Kol,112817,2222518 AMBER CEPLI T-SHIRT,327,T-SHIRT,ÖN KALITE KONTROL,MANUEL,576,48.0,64.04
29172,BAYAN,Elbise,Kısa kollu elbise,119669,2222546 BEGOTANA ELBISE,273,ELBISE,KOL TAKMA,OVERLOK,142,51.0,64.01
9476,BAYAN,Elbise,uzun kollu elbise,150400,CDKW24DTURQ-CLP18 SIYAH ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,237,80.0,64.0
9476,BAYAN,Elbise,uzun kollu elbise,150134,CDKW24DTURQ-CLP18 SIYAH ELBISE,569,ELBISE,YIRTMAÇ KAPAMAA,DÜZ,1,48.0,64.0
15910,BAYAN,Bluz,Uzun Kollu,112779,2220847 BEGONIA BLUZ,177,T-SHIRT,YAN ÇATMA,OVERLOK,592,50.0,63.98
14162,BAYAN,T-Shirt,Uzun Kol,105119,CDKS24HDONU-BXA79 T-SHIRT,391,T-SHIRT,KOL ALTI TUTTURMA,DÜZ,582,50.0,63.98
27981,BAYAN,T-Shirt,Kısa Kol,111718,2222518 AMBER CEPLI T-SHIRT,515,T-SHIRT,KOL KIVIRMA,REÇME,305,37.0,63.97
15910,BAYAN,Bluz,Uzun Kollu,115942,2220847 BEGONIA BLUZ,115,T-SHIRT,YAN ÇATMA,OVERLOK,502,50.0,63.96
22113,ÇOCUK,Elbise,3/4 kol,106140,SBKS24DSPO2-BUB59 ELBISE,273,ELBISE,V ÖN PARÇA TAKMA,DÜZ,589,60.0,63.96
29172,BAYAN,Elbise,Kısa kollu elbise,120192,2222546 BEGOTANA ELBISE,115,ELBISE,KOL TAKMA,OVERLOK,337,51.0,63.95
13392,BAYAN,T-Shirt,Kısa Kol,140273,CDKW24HDNDR KIRMIZI TSHIRT,560,T-SHIRT,ÖN KALITE KONTROL,MANUEL,498,48.0,63.93
4000,ÇOCUK,Elbise,Kısa kollu elbise,117052,144430499 MIDI TUTU DRESS TÜL ELBISE,299,ELBISE,ALT ÜST BIRLESTIRME,OVERLOK,424,55.0,63.91
29172,BAYAN,Elbise,Kısa kollu elbise,120093,2222546 BEGOTANA ELBISE,480,ELBISE,ÖN KALITE KONTROL,MANUEL,10,60.0,63.9
29172,BAYAN,Elbise,Kısa kollu elbise,115038,2222546 BEGOTANA ELBISE,474,ELBISE,BEDEN ÜTÜ,ÜTÜ,450,51.41,63.9
11635,BAYAN,Tulum,Kısa Kollu Tulum,125486,2223370 DILAMON ELBISE,343,ELBISE,BEDEN ÜTÜ,ÜTÜ,386,72.0,63.9
15910,BAYAN,Bluz,Uzun Kollu,114083,2220847 BEGONIA BLUZ,115,T-SHIRT,YAN ÇATMA,OVERLOK,407,50.0,63.89
14292,ÇOCUK,T-Shirt,Kısa Kol,101880,308626 TOMMIE TEE ÇIÇEKLI TSHIRT,502,T-SHIRT,ÖN KALITE KONTROL,MANUEL,330,40.0,63.89
4637,BAYAN,Elbise,Kolsuz elbise,121752,2222617 BARILAN ELBISE,24,ELBISE,OMUZ ÇATMA,OVERLOK,623,40.0,63.87
27981,BAYAN,T-Shirt,Kısa Kol,113123,2222518 AMBER CEPLI T-SHIRT,327,T-SHIRT,ÖN KALITE KONTROL,MANUEL,248,48.0,63.87
11635,BAYAN,Tulum,Kısa Kollu Tulum,127071,2223370 DILAMON ELBISE,435,ELBISE,KOL KAPAMA,REÇME,498,48.0,63.87
29172,BAYAN,Elbise,Kısa kollu elbise,117590,2222546 BEGOTANA ELBISE,87,ELBISE,KOL TAKMA,OVERLOK,492,51.0,63.86
4887,ÇOCUK,Sweatshirt,Kapşonlu,151489,2230347 KAPSONLU SWEAT,533,T-SHIRT,ÖN KALITE KONTROL,MANUEL,152,48.0,63.82
29172,BAYAN,Elbise,Kısa kollu elbise,118845,2222546 BEGOTANA ELBISE,421,ELBISE,KOL AGZI TUTTURMA,DÜZ,50,36.0,63.8
27981,BAYAN,T-Shirt,Kısa Kol,112615,2222518 AMBER CEPLI T-SHIRT,327,T-SHIRT,ÖN KALITE KONTROL,MANUEL,380,48.0,63.76
11635,BAYAN,Tulum,Kısa Kollu Tulum,123526,2223370 DILAMON ELBISE,97,ELBISE,KEMER UCU ÇIMA,REÇME,139,36.0,63.76
13392,BAYAN,T-Shirt,Kısa Kol,139546,CDKW24HDNDR KIRMIZI TSHIRT,464,T-SHIRT,YAN ÇATMA,OVERLOK,189,43.0,63.75
9143,BAYAN,Elbise,Kısa kollu elbise,138212,ARLW24RBATO MATERNITY HAMILE ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,488,60.0,63.73
11635,BAYAN,Tulum,Kısa Kollu Tulum,123709,2223370 DILAMON ELBISE,63,ELBISE,ÜST YAN ÇATMA,OVERLOK,459,36.0,63.7
29172,BAYAN,Elbise,Kısa kollu elbise,118892,2222546 BEGOTANA ELBISE,23,ELBISE,KOL BÜZGÜ TUTTURMA,DÜZ,500,51.41,63.69
32073,BAYAN,T-Shirt,Uzun Kol,104849,CDKS24HDANS-BTL74 T-SHIRT,509,T-SHIRT,ÖN KALITE KONTROL,MANUEL,88,45.0,63.67
29172,BAYAN,Elbise,Kısa kollu elbise,120189,2222546 BEGOTANA ELBISE,502,ELBISE,ÖN KALITE KONTROL,MANUEL,492,60.0,63.67
46432,ÇOCUK,Elbise,Askılı elbise,130566,2218178 ASKILI BÜRÜMCÜK ELBISE,64,ELBISE,ÖN KALITE KONTROL,MANUEL,537,48.0,63.66
22113,ÇOCUK,Elbise,3/4 kol,108837,SBKS24DSPO2-BUB59 ELBISE,178,ELBISE,DANTEL BEDENE TAKMA,DÜZ,504,60.0,63.66
14170,ÇOCUK,Sweatshirt,Kapşonsuz,105826,CVKS24SSP22-BVE32 SWEATSHIRT,343,T-SHIRT,BEDEN ÜTÜ,ÜTÜ,14,40.0,63.64
23502,BAYAN,Bodysuit,Uzun Kollu,159440,2231665 OBONODY ZIBIN,524,T-SHIRT,ÇITÇIT KAPAMA,DÜZ,188,48.0,63.63
27981,BAYAN,T-Shirt,Kısa Kol,113235,2222518 AMBER CEPLI T-SHIRT,319,T-SHIRT,KOL KIVIRMA,REÇME,116,37.0,63.62
22113,ÇOCUK,Elbise,3/4 kol,106224,SBKS24DSPO2-BUB59 ELBISE,115,ELBISE,ARKA V KAPAMA,OVERLOK,595,50.0,63.6
46432,ÇOCUK,Elbise,Askılı elbise,128172,2218178 ASKILI BÜRÜMCÜK ELBISE,518,ELBISE,ÖN KALITE KONTROL,MANUEL,29,48.0,63.59
8650,BAYAN,Elbise,Kısa kollu elbise,123043,HVLS24RTURQ CET84 HAMILE ELBISESI,148,ELBISE,YAN ÇATMA,OVERLOK,450,60.0,63.57
8650,BAYAN,Elbise,Kısa kollu elbise,124258,HVLS24RTURQ CET84 HAMILE ELBISESI,110,ELBISE,KOL TAKMA,OVERLOK,292,45.0,63.57
46432,ÇOCUK,Elbise,Askılı elbise,128477,2218178 ASKILI BÜRÜMCÜK ELBISE,533,ELBISE,ÖN KALITE KONTROL,MANUEL,505,48.0,63.54
46432,ÇOCUK,Elbise,Askılı elbise,128734,2218178 ASKILI BÜRÜMCÜK ELBISE,509,ELBISE,ÖN KALITE KONTROL,MANUEL,503,48.0,63.54
23502,BAYAN,Bodysuit,Uzun Kollu,161833,2231665 OBONODY ZIBIN,329,T-SHIRT,ÖN KALITE KONTROL,MANUEL,262,48.0,63.52
29172,BAYAN,Elbise,Kısa kollu elbise,117216,2222546 BEGOTANA ELBISE,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,589,51.41,63.5
15910,BAYAN,Bluz,Uzun Kollu,116581,2220847 BEGONIA BLUZ,201,T-SHIRT,KOL KIVIRMA,REÇME,10,37.0,63.5
29172,BAYAN,Elbise,Kısa kollu elbise,119370,2222546 BEGOTANA ELBISE,97,ELBISE,ETEK UCU KIVIRMA,DÜZ,451,48.0,63.49
29172,BAYAN,Elbise,Kısa kollu elbise,119390,2222546 BEGOTANA ELBISE,153,ELBISE,KOL TAKMA,OVERLOK,487,51.0,63.48
23502,BAYAN,Bodysuit,Uzun Kollu,160538,2231665 OBONODY ZIBIN,495,T-SHIRT,ÇITÇIT KAPAMA,DÜZ,563,48.0,63.45
11635,BAYAN,Tulum,Kısa Kollu Tulum,125490,2223370 DILAMON ELBISE,494,ELBISE,BEDEN ÜTÜ,ÜTÜ,430,72.0,63.43
8650,BAYAN,Elbise,Kısa kollu elbise,124431,HVLS24RTURQ CET84 HAMILE ELBISESI,121,ELBISE,KOL TAKMA,OVERLOK,443,45.0,63.43
22113,ÇOCUK,Elbise,3/4 kol,106214,SBKS24DSPO2-BUB59 ELBISE,130,ELBISE,DANTEL BEDENE TAKMA,DÜZ,589,60.0,63.41
15910,BAYAN,Bluz,Uzun Kollu,112801,2220847 BEGONIA BLUZ,112,T-SHIRT,ALT ETEK HAZIRLIK,OVERLOK,350,36.0,63.4
11635,BAYAN,Tulum,Kısa Kollu Tulum,126772,2223370 DILAMON ELBISE,435,ELBISE,KOL KAPAMA,REÇME,397,48.0,63.39
29172,BAYAN,Elbise,Kısa kollu elbise,116540,2222546 BEGOTANA ELBISE,138,ELBISE,YAN ÇATMA,OVERLOK,463,48.0,63.38
